RowID	TableID	RhymeSegment	page	row_in_source	raw_text	rhyme_raw	OC_RhymeGroup	tones_raw	rhyme_tokens	tone_tokens	rhyme_numbers	source	alignment_issue	notes	image_refs
ROW_P201_T001_p201_r0022	P201_T001	33	201	22	宿、復 覺部 入—入	宿、復	覺部	入—入	宿 | 復	入 | 入		《禹九策》		"{""cells"": ["""", ""宿、復"", ""覺部"", ""入—入"", """"], ""cells_with_img_placeholders"": ["""", ""宿、復"", ""覺部"", ""入—入"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0023	P201_T001	34	201	23	月、徹、歲 月部 入—入—去	月、徹、歲	月部	入—入—去	月 | 徹 | 歲	入 | 入 | 去		《禹九策》		"{""cells"": [""34"", ""月、徹、歲"", ""月部"", ""入—入—去"", """"], ""cells_with_img_placeholders"": [""34"", ""月、徹、歲"", ""月部"", ""入—入—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0024	P201_T001	35	201	24	池、可 歌部 平—上	池、可	歌部	平—上	池 | 可	平 | 上		《禹九策》		"{""cells"": [""35"", ""池、可"", ""歌部"", ""平—上"", """"], ""cells_with_img_placeholders"": [""35"", ""池、可"", ""歌部"", ""平—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0025	P201_T001	36	201	25	耳、貍、來、喜 之部 上—平—平—上	耳、貍、來、喜	之部	上—平—平—上	耳 | 貍 | 來 | 喜	上 | 平 | 平 | 上		《禹九策》		"{""cells"": [""36"", ""耳、貍、來、喜"", ""之部"", ""上—平—平—上"", """"], ""cells_with_img_placeholders"": [""36"", ""耳、貍、來、喜"", ""之部"", ""上—平—平—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0026	P201_T001	37	201	26	陽、常、臧 陽部 平—平—平	陽、常、臧	陽部	平—平—平	陽 | 常 | 臧	平 | 平 | 平		《禹九策》		"{""cells"": [""37"", ""陽、常、臧"", ""陽部"", ""平—平—平"", """"], ""cells_with_img_placeholders"": [""37"", ""陽、常、臧"", ""陽部"", ""平—平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0027	P201_T001	38	201	27	甚、蟬 侵、元部 上—平	甚、蟬	侵、元部	上—平	甚 | 蟬	上 | 平		《禹九策》		"{""cells"": [""38"", ""甚、蟬"", ""侵、元部"", ""上—平"", """"], ""cells_with_img_placeholders"": [""38"", ""甚、蟬"", ""侵、元部"", ""上—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0028	P201_T001	38	201	28	國、色 職、之部 入—入	國、色	職、之部	入—入	國 | 色	入 | 入		《禹九策》		"{""cells"": ["""", ""國、色"", ""職、之部"", ""入—入"", """"], ""cells_with_img_placeholders"": ["""", ""國、色"", ""職、之部"", ""入—入"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0029	P201_T001	39	201	29	卲、 宵部 去—去	卲、	宵部	去—去	卲	去 | 去		《禹九策》	1	"{""cells"": [""39"", ""卲、"", ""宵部"", ""去—去"", """"], ""cells_with_img_placeholders"": [""39"", ""卲、"", ""宵部"", ""去—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[]], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0030	P201_T001	40	201	30	行、陽 陽部 平—平	行、陽	陽部	平—平	行 | 陽	平 | 平		《禹九策》		"{""cells"": [""40"", ""行、陽"", ""陽部"", ""平—平"", """"], ""cells_with_img_placeholders"": [""40"", ""行、陽"", ""陽部"", ""平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0031	P201_T001	41	201	31	雨、父、苦 魚部 上—上—上	雨、父、苦	魚部	上—上—上	雨 | 父 | 苦	上 | 上 | 上		《禹九策》		"{""cells"": [""41"", ""雨、父、苦"", ""魚部"", ""上—上—上"", """"], ""cells_with_img_placeholders"": [""41"", ""雨、父、苦"", ""魚部"", ""上—上—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0032	P201_T001	42	201	32	頡、 、吉 質部 入—入—入	頡、 、吉	質部	入—入—入	頡 | 吉	入 | 入 | 入		《禹九策》	1	"{""cells"": [""42"", ""頡、 、吉"", ""質部"", ""入—入—入"", """"], ""cells_with_img_placeholders"": [""42"", ""頡、 、吉"", ""質部"", ""入—入—入"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0033	P201_T001	43	201	33	播、讙 歌、元部 平—平	播、讙	歌、元部	平—平	播 | 讙	平 | 平		《禹九策》		"{""cells"": [""43"", ""播、讙"", ""歌、元部"", ""平—平"", """"], ""cells_with_img_placeholders"": [""43"", ""播、讙"", ""歌、元部"", ""平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0034	P201_T001	43	201	34	華、圖 魚部 平—平	華、圖	魚部	平—平	華 | 圖	平 | 平		《禹九策》		"{""cells"": ["""", ""華、圖"", ""魚部"", ""平—平"", """"], ""cells_with_img_placeholders"": ["""", ""華、圖"", ""魚部"", ""平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0035	P201_T001	44	201	35	井、幸 耕部 上—上	井、幸	耕部	上—上	井 | 幸	上 | 上		《禹九策》		"{""cells"": [""44"", ""井、幸"", ""耕部"", ""上—上"", """"], ""cells_with_img_placeholders"": [""44"", ""井、幸"", ""耕部"", ""上—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0036	P201_T001	45	201	36	䓘、酉 幽部 上—上	䓘、酉	幽部	上—上	䓘 | 酉	上 | 上		《禹九策》		"{""cells"": [""45"", ""䓘、酉"", ""幽部"", ""上—上"", """"], ""cells_with_img_placeholders"": [""45"", ""䓘、酉"", ""幽部"", ""上—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0037	P201_T001	45	201	37	來、喜 之部 平—上	來、喜	之部	平—上	來 | 喜	平 | 上		《禹九策》		"{""cells"": ["""", ""來、喜"", ""之部"", ""平—上"", """"], ""cells_with_img_placeholders"": ["""", ""來、喜"", ""之部"", ""平—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0038	P201_T001	46	201	38	慶、羊 陽部 去—平	慶、羊	陽部	去—平	慶 | 羊	去 | 平		《禹九策》		"{""cells"": [""46"", ""慶、羊"", ""陽部"", ""去—平"", """"], ""cells_with_img_placeholders"": [""46"", ""慶、羊"", ""陽部"", ""去—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0039	P201_T001	47	201	39	恙、良、羊、享、 慶、皇、亡 陽部 去—平—平— 上—去—平—平	"恙、良、羊、享、
慶、皇、亡"	陽部	"去—平—平—
上—去—平—平"	恙 | 良 | 羊 | 享 | 慶 | 皇 | 亡	去 | 平 | 平 | 上 | 去 | 平 | 平		《禹九策》		"{""cells"": [""47"", ""恙、良、羊、享、\n慶、皇、亡"", ""陽部"", ""去—平—平—\n上—去—平—平"", """"], ""cells_with_img_placeholders"": [""47"", ""恙、良、羊、享、\n慶、皇、亡"", ""陽部"", ""去—平—平—\n上—去—平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], [], [], [], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P201_T001_p201_r0040	P201_T001	48	201	40	訧、來、時、祠、 之部 平—平—平—	訧、來、時、祠、	之部	平—平—平—	訧 | 來 | 時 | 祠	平 | 平 | 平		《禹九策》	1	"{""cells"": [""48"", ""訧、來、時、祠、"", ""之部"", ""平—平—平—"", """"], ""cells_with_img_placeholders"": [""48"", ""訧、來、時、祠、"", ""之部"", ""平—平—平—"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], []], ""has_images"": true}"	IMG_p201_001,IMG_p201_002,IMG_p201_003,IMG_p201_004,IMG_p201_005
ROW_P202_T001_p202_r0001	P202_T001	48	202	1	之、牛、久、來、 謀、牛 平—平—平— 平—平	"之、牛、久、來、
謀、牛"		"平—平—平—
平—平"	之 | 牛 | 久 | 來 | 謀 | 牛	平 | 平 | 平 | 平 | 平		《禹九策》	1	"{""cells"": ["""", ""之、牛、久、來、\n謀、牛"", """", ""平—平—平—\n平—平"", """"], ""cells_with_img_placeholders"": ["""", ""之、牛、久、來、\n謀、牛"", """", ""平—平—平—\n平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], [], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0002	P202_T001	49	202	2	居、夜 魚、鐸部 平—去	居、夜	魚、鐸部	平—去	居 | 夜	平 | 去		《禹九策》		"{""cells"": [""49"", ""居、夜"", ""魚、鐸部"", ""平—去"", """"], ""cells_with_img_placeholders"": [""49"", ""居、夜"", ""魚、鐸部"", ""平—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0003	P202_T001	49	202	3	禺、斲 侯、屋部 去—入	禺、斲	侯、屋部	去—入	禺 | 斲	去 | 入		《禹九策》		"{""cells"": ["""", ""禺、斲"", ""侯、屋部"", ""去—入"", """"], ""cells_with_img_placeholders"": ["""", ""禺、斲"", ""侯、屋部"", ""去—入"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0004	P202_T001	49	202	4	旅、舍、居、故 魚部 上—上—平—去	旅、舍、居、故	魚部	上—上—平—去	旅 | 舍 | 居 | 故	上 | 上 | 平 | 去		《禹九策》		"{""cells"": ["""", ""旅、舍、居、故"", ""魚部"", ""上—上—平—去"", """"], ""cells_with_img_placeholders"": ["""", ""旅、舍、居、故"", ""魚部"", ""上—上—平—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0005	P202_T001	50	202	5	終、中、竆、竆 冬部 平—平—平—平	終、中、竆、竆	冬部	平—平—平—平	終 | 中 | 竆 | 竆	平 | 平 | 平 | 平		《禹九策》		"{""cells"": [""50"", ""終、中、竆、竆"", ""冬部"", ""平—平—平—平"", """"], ""cells_with_img_placeholders"": [""50"", ""終、中、竆、竆"", ""冬部"", ""平—平—平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0006	P202_T001	50	202	6	共、攻、庸 東部 平—平—平	共、攻、庸	東部	平—平—平	共 | 攻 | 庸	平 | 平 | 平		《禹九策》		"{""cells"": ["""", ""共、攻、庸"", ""東部"", ""平—平—平"", """"], ""cells_with_img_placeholders"": ["""", ""共、攻、庸"", ""東部"", ""平—平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0007	P202_T001	51	202	7	頡、室、隸 質部 入—入—去	頡、室、隸	質部	入—入—去	頡 | 室 | 隸	入 | 入 | 去		《禹九策》		"{""cells"": [""51"", ""頡、室、隸"", ""質部"", ""入—入—去"", """"], ""cells_with_img_placeholders"": [""51"", ""頡、室、隸"", ""質部"", ""入—入—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0008	P202_T001	51	202	8	遂、吝 物、文部 去—去	遂、吝	物、文部	去—去	遂 | 吝	去 | 去		《禹九策》		"{""cells"": ["""", ""遂、吝"", ""物、文部"", ""去—去"", """"], ""cells_with_img_placeholders"": ["""", ""遂、吝"", ""物、文部"", ""去—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0009	P202_T001	52	202	9	空、龍、桐 東部 平—平—平	空、龍、桐	東部	平—平—平	空 | 龍 | 桐	平 | 平 | 平		《禹九策》		"{""cells"": [""52"", ""空、龍、桐"", ""東部"", ""平—平—平"", """"], ""cells_with_img_placeholders"": [""52"", ""空、龍、桐"", ""東部"", ""平—平—平"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0010	P202_T001	53	202	10	股、者 魚部 上—上	股、者	魚部	上—上	股 | 者	上 | 上		《禹九策》		"{""cells"": [""53"", ""股、者"", ""魚部"", ""上—上"", """"], ""cells_with_img_placeholders"": [""53"", ""股、者"", ""魚部"", ""上—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0011	P202_T001	54	202	11	、 、與 魚部 上—上—上 《祓除》	、 、與 稷、翼	魚部	上—上—上	與 | 稷 | 翼	上 | 上 | 上		《祓除》		"{""cells"": [""54"", ""、 、與"", ""魚部"", ""上—上—上"", ""《祓除》""], ""cells_with_img_placeholders"": [""54"", ""、 、與"", ""魚部"", ""上—上—上"", ""《祓除》""], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0012	P202_T001	54	202	12	稷、翼 職部 入—入	稷、翼	職部	入—入	稷 | 翼	入 | 入		《祓除》		"{""cells"": ["""", ""稷、翼"", ""職部"", ""入—入"", """"], ""cells_with_img_placeholders"": ["""", ""稷、翼"", ""職部"", ""入—入"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0013	P202_T001	56	202	13	作、去、楚、妨、 糧 鐸、魚、陽部 入—去—上— 平—平 《祠祝之道》		鐸、魚、陽部	"作、去、楚、妨、
糧 入—去—上—
平—平"		作 | 去 | 楚 | 妨 | 糧 | 入 | 去 | 上 | 平 | 平		《祠祝之道》		"{""cells"": [""56"", ""作、去、楚、妨、\n糧"", ""鐸、魚、陽部"", ""入—去—上—\n平—平"", ""《祠祝之道》""], ""cells_with_img_placeholders"": [""56"", ""作、去、楚、妨、\n糧"", ""鐸、魚、陽部"", ""入—去—上—\n平—平"", ""《祠祝之道》""], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0014	P202_T001	57	202	14	歸、遺、追 微部 平—平—平 《從政之經》	歸、遺、追	微部	平—平—平	歸 | 遺 | 追	平 | 平 | 平		《從政之經》		"{""cells"": [""57"", ""歸、遺、追"", ""微部"", ""平—平—平"", ""《從政之經》""], ""cells_with_img_placeholders"": [""57"", ""歸、遺、追"", ""微部"", ""平—平—平"", ""《從政之經》""], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0015	P202_T001	58	202	15	上、謗、當、行、 讓、當 陽部 去—去—去— 去—去—去		陽部	"上、謗、當、行、
讓、當 去—去—去—
去—去—去"		上 | 謗 | 當 | 行 | 讓 | 當 | 去 | 去 | 去 | 去 | 去 | 去		《從政之經》		"{""cells"": [""58"", ""上、謗、當、行、\n讓、當"", ""陽部"", ""去—去—去—\n去—去—去"", """"], ""cells_with_img_placeholders"": [""58"", ""上、謗、當、行、\n讓、當"", ""陽部"", ""去—去—去—\n去—去—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0016	P202_T001	59	202	16	迣、大、割、害 月部 去—去—入—去	迣、大、割、害	月部	去—去—入—去	迣 | 大 | 割 | 害	去 | 去 | 入 | 去		《從政之經》		"{""cells"": [""59"", ""迣、大、割、害"", ""月部"", ""去—去—入—去"", """"], ""cells_with_img_placeholders"": [""59"", ""迣、大、割、害"", ""月部"", ""去—去—入—去"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
ROW_P202_T001_p202_r0017	P202_T001	60	202	17	朝、取、僂、府 宵、侯部 平—上—上—上	朝、取、僂、府	宵、侯部	平—上—上—上	朝 | 取 | 僂 | 府	平 | 上 | 上 | 上		《從政之經》		"{""cells"": [""60"", ""朝、取、僂、府"", ""宵、侯部"", ""平—上—上—上"", """"], ""cells_with_img_placeholders"": [""60"", ""朝、取、僂、府"", ""宵、侯部"", ""平—上—上—上"", """"], ""cell_image_map"": [[], [], [], [], []], ""token_image_map"": [[], [], [], []], ""has_images"": true}"	IMG_p202_001,IMG_p202_002,IMG_p202_003
